id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
21330,KVMR,small_airport,Harold Davidson Field,42.76530075,-96.93430328,1146.0,,US,US-SD,Vermillion,no,,,KVMR,VMR,,,
21331,KVNC,small_airport,Venice Municipal Airport,27.070541,-82.440815,18.0,,US,US-FL,Venice,no,KVNC,VNC,KVNC,VNC,http://www.venicegov.com/Municipal_links/Airport/airport.asp,https://en.wikipedia.org/wiki/Venice_Municipal_Airport,Venice AAF
21332,KVNW,small_airport,Van Wert County Airport,40.8647,-84.609398,785.0,,US,US-OH,Van Wert,no,,,KVNW,VNW,,https://en.wikipedia.org/wiki/Van_Wert_County_Airport,
21333,KVNY,medium_airport,Van Nuys Airport,34.209800720215,-118.48999786377,802.0,,US,US-CA,Van Nuys,no,KVNY,VNY,KVNY,VNY,,https://en.wikipedia.org/wiki/Van_Nuys_Airport,
3947,KVOK,medium_airport,Volk Field,43.938999176025,-90.253402709961,912.0,,US,US-WI,Camp Douglas,no,KVOK,VOK,KVOK,VOK,http://www.volkfield.ang.af.mil/,https://en.wikipedia.org/wiki/Volk_Field_Air_National_Guard_Base,"Camp Williams,"
21334,KVPC,small_airport,Cartersville Airport,34.1231,-84.848701,759.0,,US,US-GA,Cartersville,no,,,KVPC,VPC,,https://en.wikipedia.org/wiki/Cartersville_Airport,
3948,KVPS,medium_airport,Destin-Fort Walton Beach Airport,30.4832,-86.525398,87.0,,US,US-FL,Valparaiso,yes,KVPS,VPS,KVPS,VPS,http://www.flyvps.com/,https://en.wikipedia.org/wiki/Destin%E2%80%93Fort_Walton_Beach_Airport,Eglin AFB
3949,KVPZ,medium_airport,Porter County Municipal Airport,41.45399857,-87.00710297,770.0,,US,US-IN,Valparaiso,no,KVPZ,VPZ,KVPZ,VPZ,http://www.vpz.org/,https://en.wikipedia.org/wiki/Porter_County_Municipal_Airport,
21335,KVQQ,medium_airport,Cecil Airport,30.2187,-81.876701,81.0,,US,US-FL,Jacksonville,no,KVQQ,VQQ,KVQQ,VQQ,http://www.jaxjetport.aero/index.php/cecil-airport/,https://en.wikipedia.org/wiki/Cecil_Field,"NZC, KNCZ, Cecil Field NAS"
3950,KVRB,medium_airport,Vero Beach Regional Airport,27.6556,-80.417901,24.0,,US,US-FL,Vero Beach,yes,KVRB,VRB,KVRB,VRB,http://verobeachairport.org/,https://en.wikipedia.org/wiki/Vero_Beach_Municipal_Airport,Vero Beach Municipal
21336,KVSF,small_airport,Hartness State Airport,43.343601,-72.517303,577.0,,US,US-VT,North Springfield,no,KVSF,VSF,KVSF,VSF,,https://en.wikipedia.org/wiki/Hartness_State_Airport,Springfield
21337,KVTA,small_airport,Newark Heath Airport,40.024700164799995,-82.46179962160001,884.0,,US,US-OH,Newark,no,,,KVTA,VTA,http://www.newarkheathairport.com/default.htm,https://en.wikipedia.org/wiki/Newark-Heath_Airport,2I8
21338,KVTI,small_airport,Vinton Veterans Memorial Airpark,42.218221,-92.025905,842.0,,US,US-IA,Vinton,no,,,KVTI,VTI,,,
21339,KVTN,medium_airport,Miller Field,42.856211,-100.549192,2596.0,,US,US-NE,Valentine,no,KVTN,VTN,KVTN,VTN,,https://en.wikipedia.org/wiki/Miller_Field_(airport),Valentine Municipal Airport
21340,KVUJ,small_airport,Stanly County Airport,35.416698455811,-80.150802612305,609.0,,US,US-NC,Albemarle,no,,,KVUJ,VUJ,http://www.stanlycountyairport.com/,https://en.wikipedia.org/wiki/Stanly_County_Airport,6A6
21341,KVUO,small_airport,Pearson Field,45.620499,-122.655998,25.0,,US,US-WA,Vancouver,no,,,KVUO,VUO,,https://en.wikipedia.org/wiki/Pearson_Field,60S
21342,KVVS,small_airport,Joseph A. Hardy Connellsville Airport,39.960872,-79.657745,1267.0,,US,US-PA,Connellsville,no,,,KVVS,VVS,,https://en.wikipedia.org/wiki/Joseph_A._Hardy_Connellsville_Airport,
21343,KVVV,small_airport,Ortonville Municipal Airport/Martinson Field,45.305698,-96.4244,1100.0,,US,US-MN,Ortonville,no,,,KVVV,VVV,,,
25562,KVWU,small_airport,Waskish Municipal Airport,48.15409851074219,-94.51689910888672,1181.0,,US,US-MN,Waskish,no,,,KVWU,VWU,,,
21344,KVYS,small_airport,Illinois Valley Regional Airport Walter A Duncan Field,41.351898,-89.153099,654.0,,US,US-IL,Peru,no,KVYS,VYS,KVYS,VYS,http://www.peru.il.us/airport,https://en.wikipedia.org/wiki/Illinois_Valley_Regional_Airport,
21368,KWAL,small_airport,Wallops Flight Facility Airport,37.940813,-75.462255,40.0,,US,US-VA,Wallops Island,no,KWAL,WAL,KWAL,WAL,,https://en.wikipedia.org/wiki/Wallops_Flight_Facility,Naval Auxiliary Air Station Chincoteague
21369,KWAY,small_airport,Greene County Airport,39.90112,-80.130733,1069.0,,US,US-PA,Waynesburg,no,KWAY,WAY,KWAY,WAY,,https://en.wikipedia.org/wiki/Greene_County_Airport_(Pennsylvania),
21370,KWBW,small_airport,Wilkes Barre Wyoming Valley Airport,41.2971992493,-75.8511962891,545.0,,US,US-PA,Wilkes-Barre,no,KWBW,WBW,KWBW,WBW,,https://en.wikipedia.org/wiki/Wilkes-Barre_Wyoming_Valley_Airport,
21371,KWDG,small_airport,Enid Woodring Regional Airport,36.3791999817,-97.7910995483,1167.0,,US,US-OK,Enid,no,KWDG,WDG,KWDG,WDG,http://www.enidairport.com/default.htm,https://en.wikipedia.org/wiki/Enid_Woodring_Regional_Airport,Woodring Airport
21372,KWDR,small_airport,Barrow County Airport,33.98289871,-83.66739655,943.0,,US,US-GA,Winder,no,KWDR,WDR,KWDR,WDR,http://www.wdrairport.com/,https://en.wikipedia.org/wiki/Barrow_County_Airport,
25695,KWEA,small_airport,Parker County Airport,32.7463,-97.682404,990.0,,US,US-TX,Weatherford,no,KWEA,WEA,KWEA,WEA,,https://en.wikipedia.org/wiki/Parker_County_Airport,
21374,KWHP,small_airport,Whiteman Airport,34.2593,-118.413002,1003.0,,US,US-CA,Pacoima,no,KWHP,WHP,KWHP,WHP,,https://en.wikipedia.org/wiki/Whiteman_Airport,
21375,KWJF,medium_airport,General William J Fox Airfield,34.7411,-118.219002,2351.0,,US,US-CA,Lancaster,no,KWJF,WJF,KWJF,WJF,,https://en.wikipedia.org/wiki/General_William_J._Fox_Airfield,
21377,KWLD,small_airport,Strother Field,37.168598,-97.037598,1160.0,,US,US-KS,Winfield / Arkansas City,no,KWLD,WLD,KWLD,WLD,,https://en.wikipedia.org/wiki/Strother_Field,
21378,KWLW,small_airport,Willows Glenn County Airport,39.51639938,-122.2180023,141.0,,US,US-CA,Willows,no,KWLW,WLW,KWLW,WLW,,https://en.wikipedia.org/wiki/Willows-Glenn_County_Airport,
21379,KWMC,medium_airport,Winnemucca Municipal Airport,40.8965988159,-117.805999756,4308.0,,US,US-NV,Winnemucca,no,KWMC,WMC,KWMC,WMC,,https://en.wikipedia.org/wiki/Winnemucca_Municipal_Airport,
3951,KWRB,medium_airport,Robins Air Force Base,32.640099,-83.591904,294.0,,US,US-GA,Warner Robins,no,KWRB,WRB,KWRB,WRB,http://www.robins.af.mil/,https://en.wikipedia.org/wiki/Robins_Air_Force_Base,
3952,KWRI,medium_airport,Mc Guire Air Force Base,40.0155983,-74.59169769,131.0,,US,US-NJ,Wrightstown,no,KWRI,WRI,KWRI,WRI,http://www.mcguire.af.mil/,https://en.wikipedia.org/wiki/McGuire_Air_Force_Base,
3953,KWRL,medium_airport,Worland Municipal Airport,43.965698,-107.950996,4227.0,,US,US-WY,Worland,no,KWRL,WRL,KWRL,WRL,,https://en.wikipedia.org/wiki/Worland_Municipal_Airport,
21382,KWST,medium_airport,Westerly State Airport,41.349602,-71.803398,81.0,,US,US-RI,Westerly,yes,KWST,WST,KWST,WST,,https://en.wikipedia.org/wiki/Westerly_State_Airport,
21384,KWVI,small_airport,Watsonville Municipal Airport,36.9356994629,-121.790000916,163.0,,US,US-CA,Watsonville,no,KWVI,WVI,KWVI,WVI,,https://en.wikipedia.org/wiki/Watsonville_Municipal_Airport,
21385,KWVL,small_airport,Waterville Robert Lafleur Airport,44.5331993103,-69.6754989624,333.0,,US,US-ME,Waterville,no,KWVL,WVL,KWVL,WVL,,https://en.wikipedia.org/wiki/Waterville_Robert_LaFleur_Airport,
3954,KWWD,medium_airport,Cape May County Airport,39.0084991455,-74.9083023071,23.0,,US,US-NJ,Wildwood,no,KWWD,WWD,KWWD,WWD,,https://en.wikipedia.org/wiki/Cape_May_Airport,
21386,KWWR,medium_airport,West Woodward Airport,36.438,-99.5226667,2189.0,,US,US-OK,Woodward,no,KWWR,WWR,KWWR,WWR,http://www.cityofwoodward.com/airport-89/,https://en.wikipedia.org/wiki/West_Woodward_Airport,
3955,KWYS,medium_airport,Yellowstone Airport,44.6884,-111.117996,6649.0,,US,US-MT,West Yellowstone,yes,KWYS,WYS,KWYS,WYS,https://yellowstoneairport.mdt.mt.gov,https://en.wikipedia.org/wiki/Yellowstone_Airport,
21409,KXBP,small_airport,Bridgeport Municipal Airport,33.175301,-97.8284,852.0,,US,US-TX,Bridgeport,no,,,KXBP,XBP,https://www.cityofbridgeport.net/131/Airport,https://en.wikipedia.org/wiki/Bridgeport_Municipal_Airport,1F9
21400,KXFL,small_airport,Flagler Executive Airport,29.4674,-81.206299,33.0,,US,US-FL,Palm Coast,no,,,KFIN,FIN,http://www.flaglercounty.org/index.aspx?NID=135,https://en.wikipedia.org/wiki/Flagler_County_Airport,"formerly X47, XFL, KXFL, NOLF Bunnell, Flagler County"
18499,KXLL,small_airport,Allentown Queen City Municipal Airport,40.570105,-75.486763,399.0,,US,US-PA,Allentown,no,,,KXLL,XLL,,https://en.wikipedia.org/wiki/Allentown_Queen_City_Municipal_Airport,"Formerly 1N9, JVU, KJVU, Convair Field"
3956,KXMR,medium_airport,Cape Canaveral SFS Skid Strip,28.4676,-80.566597,10.0,,US,US-FL,Cocoa Beach,no,,,KXMR,XMR,,https://en.wikipedia.org/wiki/Cape_Canaveral_AFS_Skid_Strip,
21410,KXNA,medium_airport,Northwest Arkansas National Airport,36.281898,-94.306801,1287.0,,US,US-AR,Fayetteville/Springdale/Rogers,yes,KXNA,XNA,KXNA,XNA,http://www.flyxna.com/,https://en.wikipedia.org/wiki/Northwest_Arkansas_Regional_Airport,"Bentonville, Rogers"
325460,KXNI,small_airport,Andrew Othole Memorial Airport,35.060675,-108.9376,6370.0,,US,US-NM,Zuni,no,,,KXNI,XNI,,,Zuni Pueblo - Replacement
21411,KXNO,small_airport,North Air Force Auxillary Airfield,33.609355,-81.08328,321.0,,US,US-SC,North,no,,,KXNO,XNO,http://www.jbcharleston.jb.mil/About-Us/Fact-Sheets/Article/233010/north-auxiliary-airfield/,https://en.wikipedia.org/wiki/North_Auxiliary_Airfield,
35150,KXSA,small_airport,Tappahannock-Essex County Airport,37.8596,-76.894096,135.0,,US,US-VA,Tappahannock,no,,,KXSA,XSA,http://www.tappahannockessexairport.com/,https://en.wikipedia.org/wiki/Tappahannock-Essex_County_Airport,
28148,KXTA,medium_airport,Homey (Area 51) Airport,37.23500061035156,-115.81099700927734,4462.0,,US,US-NV,Groom Lake,no,,,KXTA,,,https://en.wikipedia.org/wiki/Area_51,"Dreamland, Paradise Ranch, Home Base, Watertown Strip"
21412,KXVG,small_airport,Longville Municipal Airport,46.9902,-94.204002,1334.0,,US,US-MN,Longville,no,,,KXVG,XVG,,https://en.wikipedia.org/wiki/Longville_Municipal_Airport,
324440,KXWA,medium_airport,Williston Basin International Airport,48.258387,-103.748797,2344.0,,US,US-ND,Williston,yes,KXWA,XWA,KXWA,XWA,http://www.xwaproject.com/,https://en.wikipedia.org/wiki/Williston_Basin_International_Airport,
3957,KYIP,medium_airport,Willow Run Airport,42.23789978,-83.53040314,716.0,,US,US-MI,Detroit,no,,YIP,KYIP,YIP,,https://en.wikipedia.org/wiki/Willow_Run_Airport,DTT
3958,KYKM,medium_airport,Yakima Air Terminal McAllister Field,46.56819916,-120.5439987,1099.0,,US,US-WA,Yakima,yes,KYKM,YKM,KYKM,YKM,,https://en.wikipedia.org/wiki/Yakima_Air_Terminal,
3959,KYKN,medium_airport,Chan Gurney Municipal Airport,42.916698455811,-97.385902404785,1306.0,,US,US-SD,Yankton,no,KYKN,YKN,KYKN,YKN,http://www.cityofyankton.org/publicworks/airport/,https://en.wikipedia.org/wiki/Chan_Gurney_Municipal_Airport,
3960,KYNG,medium_airport,Youngstown Warren Regional Airport,41.26070023,-80.67910004,1192.0,,US,US-OH,Youngstown/Warren,no,KYNG,YNG,KYNG,YNG,,https://en.wikipedia.org/wiki/Youngstown-Warren_Regional_Airport,
21440,KZEF,small_airport,Elkin Municipal Airport,36.279998779296875,-80.78610229492188,1068.0,,US,US-NC,Elkin,no,,,KZEF,ZEF,,https://en.wikipedia.org/wiki/Elkin_Municipal_Airport,
21441,KZER,small_airport,Schuylkill County Joe Zerbey Airport,40.706501,-76.3731,1729.0,,US,US-PA,Pottsville,no,,,KZER,ZER,,https://en.wikipedia.org/wiki/Schuylkill_County_Airport,
21442,KZPH,small_airport,Zephyrhills Municipal Airport,28.228201,-82.155899,90.0,,US,US-FL,Zephyrhills,no,KZPH,ZPH,KZPH,ZPH,,https://en.wikipedia.org/wiki/Zephyrhills_Municipal_Airport,
3967,KZZV,medium_airport,Zanesville Municipal Airport,39.9444007874,-81.89209747310001,900.0,,US,US-OH,Zanesville,no,KZZV,ZZV,KZZV,ZZV,,https://en.wikipedia.org/wiki/Zanesville_Municipal_Airport,
325671,PAAD,small_airport,Point Thomson Airstrip,70.136,-146.290028,56.0,,US,US-AK,Deadhorse,no,,,PAAD,37AA,,,
16190,PAAK,small_airport,Atka Airport,52.220299,-174.205994,57.0,,US,US-AK,Atka,yes,PAAK,AKB,PAAK,AKA,,https://en.wikipedia.org/wiki/Atka_Airport,40A
8178,PAAL,small_airport,Port Moller Airport,56.006001,-160.561005,20.0,,US,US-AK,Cold Bay,no,PAAL,PML,PAAL,1AK3,,https://en.wikipedia.org/wiki/Port_Moller_Airport...............................................................................,Moller Air Force Station
16117,PAAM,small_airport,Driftwood Bay Air Force Station Airport,53.9729499817,-166.858459473,24.0,,US,US-AK,Dutch Harbor,no,,,PAAM,AK23,,https://en.wikipedia.org/wiki/Driftwood_Bay_Air_Force_Station,
16163,PAAN,small_airport,Gold King Creek Airport,64.198328,-147.929492,1720.0,,US,US-AK,Fairbanks,no,,,PAAN,AK7,,https://en.wikipedia.org/wiki/Gold_King_Creek_Airport,AK32
16094,PAAP,seaplane_base,Port Alexander Seaplane Base,56.246799,-134.647995,,,US,US-AK,Port Alexander,yes,PAAP,PTD,PAAP,AHP,,https://en.wikipedia.org/wiki/Port_Alexander_Seaplane_Base,AK15
5336,PAAQ,medium_airport,"Warren ""Bud"" Woods Palmer Municipal Airport",61.594898,-149.08901,242.0,,US,US-AK,Palmer,no,PAAQ,PAQ,PAAQ,PAQ,,https://en.wikipedia.org/wiki/Palmer_Municipal_Airport,"Palmer Muni, Palmer Buddy Woods Municipal"
16386,PAAT,small_airport,Casco Cove Coast Guard Station,52.829797,173.173796,40.0,,US,US-AK,Attu,no,PAAT,ATU,PAAT,ATU,,https://en.wikipedia.org/wiki/Casco_Cove_Coast_Guard_Station,
5337,PABA,medium_airport,Barter Island Long Range Radar Station Airport,70.134003,-143.582001,2.0,,US,US-AK,Barter Island,yes,PABA,BTI,PABA,BTI,,https://en.wikipedia.org/wiki/Barter_Island_LRRS_Airport,
5338,PABE,medium_airport,Bethel Airport,60.77980042,-161.8379974,126.0,,US,US-AK,Bethel,yes,PABE,BET,PABE,BET,,https://en.wikipedia.org/wiki/Bethel_Airport,
16501,PABG,small_airport,Beluga Airport,61.1721992493,-151.044006348,130.0,,US,US-AK,Beluga,no,PABG,BVU,PABG,BLG,,https://en.wikipedia.org/wiki/Beluga_Airport,
5339,PABI,medium_airport,Allen Army Airfield,63.9944992065,-145.722000122,1291.0,,US,US-AK,Delta Junction Ft Greely,no,PABI,BIG,PABI,BIG,,https://en.wikipedia.org/wiki/Allen_Army_Airfield00000000000000,Big Delta Army Airfield
5340,PABL,small_airport,Buckland Airport,65.981598,-161.149002,31.0,,US,US-AK,Buckland,yes,PABL,BKC,PABL,BVK,,https://en.wikipedia.org/wiki/Buckland_Airport,7K5
5341,PABM,small_airport,Big Mountain Airport,59.362274,-155.260148,663.0,,US,US-AK,Big Mountain,no,PABM,BMX,PABM,37AK,,https://en.wikipedia.org/wiki/Big_Mountain_Air_Force_Station,Big Mountain Air Force Station
16172,PABP,small_airport,Badami Airport,70.13749694824219,-147.02999877929688,26.0,,US,US-AK,Deadhorse,no,,,PABP,AK78,,,
5342,PABR,medium_airport,Wiley Post Will Rogers Memorial Airport,71.285402,-156.766008,44.0,,US,US-AK,Utqiaġvik,yes,PABR,BRW,PABR,BRW,,https://en.wikipedia.org/wiki/Wiley_Post-Will_Rogers_Memorial_Airport,Barrow
5343,PABT,small_airport,Bettles Airport,66.913902,-151.529007,647.0,,US,US-AK,Bettles,yes,PABT,BTT,PABT,BTT,,https://en.wikipedia.org/wiki/Bettles_Airport,
14860,PABU,small_airport,Bullen Point Short Range Radar Station Airport,70.170999,-146.844897,18.0,,US,US-AK,Kaktovik,no,,,PABU,8AK7,,https://en.wikipedia.org/wiki/Bullen_Point_Short_Range_Radar_Site,
5344,PABV,medium_airport,Birchwood Airport,61.4165,-149.507004,83.0,,US,US-AK,Birchwood,no,,,PABV,BCV,,https://en.wikipedia.org/wiki/Birchwood_Airport,
5345,PACD,medium_airport,Cold Bay Airport,55.207871,-162.725029,96.0,,US,US-AK,Cold Bay,yes,PACD,CDB,PACD,CDB,,https://en.wikipedia.org/wiki/Cold_Bay_Airport,
16709,PACE,small_airport,Central Airport,65.573815,-144.780707,937.0,,US,US-AK,Central,yes,PACE,CEM,PACE,CEM,,https://en.wikipedia.org/wiki/Central_Airport,
16714,PACI,small_airport,Chalkyitsik Airport,66.644997,-143.740005,544.0,,US,US-AK,Chalkyitsik,yes,PACI,CIK,PACI,CIK,,https://en.wikipedia.org/wiki/Chalkyitsik_Airport,
16711,PACK,small_airport,Chefornak Airport,60.136667,-164.279167,49.0,,US,US-AK,Chefornak,yes,PACK,CYF,PACK,CFK,,https://en.wikipedia.org/wiki/Chefornak_Airport,Z74
5346,PACL,medium_airport,Clear Airport,64.299738,-149.117432,552.0,,US,US-AK,Clear,no,,,PACL,Z84,,https://en.wikipedia.org/wiki/Clear_Airport,
5347,PACM,small_airport,Scammon Bay Airport,61.84471,-165.575209,14.0,,US,US-AK,Scammon Bay,yes,PACM,SCM,PACM,SCM,,https://en.wikipedia.org/wiki/Scammon_Bay_Airport,
16954,PACR,small_airport,Circle City (New) Airport,65.827673,-144.076195,613.0,,US,US-AK,Circle,yes,PACR,IRC,PACR,CRC,,https://en.wikipedia.org/wiki/Circle_City_Airport,K03
9088,PACS,small_airport,Cape Sarichef Airport,54.583934,-164.905727,291.0,,US,US-AK,Cape Sarichef,no,PACS,WSF,PACS,26AK,,https://en.wikipedia.org/wiki/Cape_Sarichef_Airport,
5348,PACV,medium_airport,Merle K (Mudhole) Smith Airport,60.491798,-145.477997,54.0,,US,US-AK,Cordova,yes,PACV,CDV,PACV,CDV,,https://en.wikipedia.org/wiki/Merle_K._(Mudhole)_Smith_Airport,Cordova Mile 13
17056,PACX,small_airport,Coldfoot Airport,67.25219726559999,-150.203994751,1042.0,,US,US-AK,Coldfoot,no,PACX,CXF,PACX,CXF,,https://en.wikipedia.org/wiki/Coldfoot_Airport,
17058,PACY,small_airport,Yakataga Airport,60.080974,-142.494541,12.0,,US,US-AK,Yakataga,yes,PACY,CYT,PACY,0AA1,,https://en.wikipedia.org/wiki/Yakataga_Airport,Cape Yakataga
5349,PACZ,medium_airport,Cape Romanzof LRRS Airport,61.78030014,-166.0390015,464.0,,US,US-AK,Cape Romanzof,no,PACZ,CZF,PACZ,CZF,,https://en.wikipedia.org/wiki/Cape_Romanzof_LRRS_Airport,
5350,PADE,medium_airport,Deering Airport,66.068901,-162.766914,21.0,,US,US-AK,Deering,yes,PADE,DRG,PADE,DEE,,https://en.wikipedia.org/wiki/Deering_Airport,0Z0
17151,PADG,small_airport,Red Dog Airport,68.032097,-162.899002,969.0,,US,US-AK,Red Dog,no,PADG,RDB,PADG,DGG,,https://en.wikipedia.org/wiki/Red_Dog_Airport,"PARD, AED, 39AK"
16092,PADK,medium_airport,Adak Airport,51.883564,-176.642783,18.0,,US,US-AK,Adak,yes,PADK,ADK,PADK,ADK,,https://en.wikipedia.org/wiki/Adak_Airport,
5351,PADL,medium_airport,Dillingham Airport,59.04470062,-158.5050049,81.0,,US,US-AK,Dillingham,yes,PADL,DLG,PADL,DLG,,https://en.wikipedia.org/wiki/Dillingham_Airport,
5352,PADM,small_airport,Marshall Don Hunter Sr Airport,61.8643,-162.026001,103.0,,US,US-AK,Marshall,yes,PADM,MLL,PADM,MDM,,https://en.wikipedia.org/wiki/Marshall_Don_Hunter_Sr._Airport,3A5
5353,PADQ,medium_airport,Kodiak Airport,57.75,-152.4940033,78.0,,US,US-AK,Kodiak,yes,PADQ,ADQ,PADQ,ADQ,,https://en.wikipedia.org/wiki/Kodiak_Airport,
5354,PADU,medium_airport,Tom Madsen (Dutch Harbor) Airport,53.89881,-166.544996,22.0,,US,US-AK,Unalaska,yes,PADU,DUT,PADU,DUT,,https://en.wikipedia.org/wiki/Unalaska_Airport,"Dutch Harbor, Unalaska"
17155,PADY,small_airport,Kongiganak Airport,59.9608,-162.880997,30.0,,US,US-AK,Kongiganak,yes,PADY,KKH,PADY,DUY,,https://en.wikipedia.org/wiki/Kongiganak_Airport,
5355,PAED,medium_airport,Elmendorf Air Force Base,61.251709,-149.807097,212.0,,US,US-AK,Anchorage,no,PAED,EDF,PAED,EDF,,https://en.wikipedia.org/wiki/Elmendorf_Air_Force_Base,
17176,PAEE,small_airport,Eek Airport,60.213173,-162.044048,12.0,,US,US-AK,Eek,yes,PAEE,EEK,PAEE,EEK,,https://en.wikipedia.org/wiki/Eek_Airport,
17174,PAEG,small_airport,Eagle Airport,64.778003,-141.150455,908.0,,US,US-AK,Eagle,yes,PAEG,EAA,PAEG,EAA,,https://en.wikipedia.org/wiki/Eagle_Airport,
5356,PAEH,medium_airport,Cape Newenham LRRS Airport,58.6464004517,-162.06300354,541.0,,US,US-AK,Cape Newenham,no,PAEH,EHM,PAEH,EHM,,https://en.wikipedia.org/wiki/Cape_Newenham_LRRS_Airport,
5357,PAEI,medium_airport,Eielson Air Force Base,64.66570282,-147.102005,547.0,,US,US-AK,Fairbanks,no,PAEI,EIL,PAEI,EIL,,https://en.wikipedia.org/wiki/Eielson_Air_Force_Base,
17178,PAEL,seaplane_base,Elfin Cove Seaplane Base,58.195201873799995,-136.347000122,0.0,,US,US-AK,Elfin Cove,yes,PAEL,ELV,PAEL,ELV,,https://en.wikipedia.org/wiki/Elfin_Cove_Seaplane_Base,
5358,PAEM,medium_airport,Emmonak Airport,62.78609848,-164.4909973,13.0,,US,US-AK,Emmonak,yes,PAEM,EMK,PAEM,ENM,,https://en.wikipedia.org/wiki/Emmonak_Airport,
5359,PAEN,medium_airport,Kenai Municipal Airport,60.570946,-151.245174,99.0,,US,US-AK,Kenai,yes,PAEN,ENA,PAEN,ENA,,https://en.wikipedia.org/wiki/Kenai_Municipal_Airport,
506827,PAEW,small_airport,Mertarvik Airport,60.81037,-164.499511,346.0,,US,US-AK,Mertarvik,yes,PAEW,WWT,PAEW,EWU,,,Newtok
5360,PAFA,medium_airport,Fairbanks International Airport,64.815102,-147.856003,439.0,,US,US-AK,Fairbanks,yes,PAFA,FAI,PAFA,FAI,,https://en.wikipedia.org/wiki/Fairbanks_International_Airport,
5361,PAFB,medium_airport,Ladd Army Airfield,64.837502,-147.613998,454.0,,US,US-AK,Fairbanks,no,PAFB,FBK,PAFB,FBK,,https://en.wikipedia.org/wiki/Ladd_Army_Airfield,Fort Wainwright
5362,PAFE,medium_airport,Kake Airport,56.961312,-133.910202,172.0,,US,US-AK,Kake,no,PAFE,,PAFE,AFE,,https://en.wikipedia.org/wiki/Kake_Airport,K23
17370,PAFK,seaplane_base,Farewell Lake Seaplane Base,62.5425,-153.623001,1052.0,,US,US-AK,Farewell Lake,no,,,PAFK,FKK,,,3Z0
25015,PAFL,small_airport,Tin Creek Airport,62.532191,-153.612809,1151.0,,US,US-AK,Farewell Lake,no,,,PAFL,TNW,,,2Z9
5363,PAFM,medium_airport,Ambler Airport,67.105529,-157.855339,334.0,,US,US-AK,Ambler,yes,PAFM,ABL,PAFM,AFM,,https://en.wikipedia.org/wiki/Ambler_Airport,Z60
